lifter_id,Name,Sex,BirthYearClass,Country
671,Alexandro Noval,M,19-23,Australia
672,Shannon Mackey,M,19-23,Australia
673,Samuel Bate,M,19-23,Australia
674,Pei Jun Jay Wong,M,24-39,Australia
675,Cyrus Dadat,M,24-39,Australia
676,Eddy Shao,M,24-39,Australia
677,Hashim Nahya,M,24-39,Australia
678,Jodan Bingham,M,24-39,Australia
679,Jordan Hines,M,24-39,Australia
680,Jessica Arambe,F,19-23,Australia
681,Taehyun An,F,19-23,Australia
682,Pamela Alcantara,F,24-39,Australia
683,Jordan Di Stefano,F,24-39,Australia
684,Amanda Lay,F,24-39,Australia
685,Kaley Nguyen,F,24-39,Australia
686,Sophie Dobson,F,24-39,Australia
687,Stephanie Hong,F,24-39,Australia
688,Tracy Keogh,F,60-69,Australia
689,Ahlem Hammoud,F,40-49,Australia
690,Constance Pandousis,F,24-39,Australia
691,Thuy Vy Pham,F,24-39,Australia
692,Fiona Wu,F,19-23,Australia
693,Lota Leinberga,F,24-39,Australia
694,Jessica Lam,F,24-39,Australia
695,Isabella Makris,F,24-39,Australia
696,Carmen De Domenico,F,24-39,Australia
697,Samantha Sutton,F,50-59,Australia
698,Eleni Konidaris,F,24-39,Australia
699,Emily Cano,F,24-39,Australia
700,Adwoah Hammond,F,24-39,Australia
701,Nikita Brigitte McBryde,F,24-39,Australia
702,Brochelle Georgeson,F,40-49,Australia
703,Shaneen Sagrado,F,24-39,Australia
704,Jett Bolton,M,24-39,Australia
705,Ashish Madhyastha,M,24-39,Australia
706,Brian Ong #1,M,24-39,Australia
707,Frank Bascetta,M,24-39,Australia
708,Dean Antoniadis,M,24-39,Australia
709,Edgar Degay,M,24-39,Australia
710,Ryan Codlin,M,24-39,Australia
711,Victor Mey,M,19-23,Australia
712,Lachlan Norberg,M,24-39,Australia
713,Atif Hossain,M,19-23,Australia
714,Aaron Tran-Hoang,M,19-23,Australia
715,Alex Hayes #1,M,24-39,Australia
716,Rodney Pham,M,24-39,Australia
717,Joshua Geijsels,M,19-23,Australia
718,Emanuele Torrefiel,M,24-39,Australia
719,Ethan Aw,M,19-23,Australia
720,Callan Beaton,M,24-39,Australia
721,Connor McCaig,M,24-39,Australia
722,Leroy Bailey,M,14-18,Australia
723,Kane Daniel,M,40-49,Australia
724,Jonathan Fung,M,24-39,Australia
725,Beau Merdanovic,M,24-39,Australia
726,Ari Chenhall,M,19-23,Australia
727,Micah Frahmien,M,24-39,Australia
728,Steven Hoang,M,,Australia
729,Minh Duong #2,M,19-23,Australia
730,Dale Verdon,M,24-39,Australia
731,Yama O'Keeffe,M,19-23,Australia
732,Aiden Meehan,M,19-23,Australia
733,Aston Lamport,M,19-23,Australia
734,Steve Bisignano,M,19-23,Australia
735,Elija Truong,M,24-39,Australia
736,Tyson Andrews,M,24-39,Australia
737,Timothy Wang #1,M,24-39,Australia
738,Liam Cubitt,M,19-23,Australia
739,Gabriel Lattouf,M,24-39,Australia
740,Nicholas Love,M,24-39,Australia
741,Conor Warren,M,24-39,Australia
742,Aaron Carew,M,24-39,Australia
743,Charles Kaufusi,M,24-39,Australia
744,Declan Giltjes,M,24-39,Australia
745,Aaron Grant,M,24-39,Australia
746,Tony Reinmuth,M,,Australia
747,Jason Oakley,M,50-59,Australia
748,Brittany Romas,F,24-39,Australia
749,James Michael Young,M,,Australia
750,Dennis Pereira,M,24-39,Australia
751,Francis Nguyen,M,24-39,Australia
752,Paul Llanes,M,19-23,Australia
753,Brad Scott,M,24-39,Australia
754,Tom Dang,M,19-23,Australia
755,Alexander Dellaportas,M,24-39,Australia
756,Matthew Maher,M,24-39,Australia
757,Praveena Thurairajasingam-Mukunthan,F,19-23,Australia
758,Hannah Rush,F,19-23,Australia
759,Anastazia Robinson,F,19-23,Australia
760,Katelyn Jackson,F,19-23,Australia
761,Lizzy Bichel,F,19-23,Australia
762,Maddison Jenkins,F,19-23,Australia
763,Katelyn Oberekar,F,19-23,Australia
764,Jennifer Zhang,F,19-23,Australia
765,Aurora Clark,F,19-23,Australia
766,Mia Willis,F,19-23,Australia
767,Wendy Nguyen #1,F,24-39,Australia
768,Gabrielle Bichel,F,24-39,Australia
769,Terresa Tang,F,24-39,Australia
770,Ethel-Louise Espino,F,24-39,Australia
771,Rachel Chin,F,24-39,Australia
772,Tabitha Croton,F,24-39,Australia
773,Hannah Altman,F,24-39,Australia
774,Cara Fox,F,24-39,Australia
775,Eden-Jane O'Donnell,F,24-39,Australia
776,Megan Gray #1,F,24-39,Australia
777,Stella Karanasios,F,24-39,Australia
778,Ipi Mataafa,F,24-39,Australia
779,Sarah Jones,F,24-39,Australia
780,Rebecca Young,F,24-39,Australia
781,Stephanie Jamieson,F,24-39,Australia
782,Tom Davies #2,M,19-23,Australia
783,Andrew Pierides,M,19-23,Australia
784,Tan Hojnik,M,19-23,Australia
785,Brian Kimutai,M,19-23,Australia
786,Junji Shen,M,19-23,Australia
787,Ranier Cortez,M,19-23,Australia
788,Riley Quire,M,19-23,Australia
789,Jarrod Leonard,M,19-23,Australia
790,Anthony Le #1,M,19-23,Australia
791,Hugo May,M,19-23,Australia
792,Charlie Bocayes,M,19-23,Australia
793,Edward Sun,M,19-23,Australia
794,Lucas Le Ray,M,19-23,Australia
795,Jackson Reimers,M,19-23,Australia
796,Jacob Seedell-Greene,M,19-23,Australia
797,Anthony Contoleon,M,40-49,Australia
798,Ian Wood,M,40-49,Australia
799,Matt Graham,M,50-59,Australia
800,Chris Yip,M,24-39,Australia
801,Ben Roberts #2,M,24-39,Australia
802,Kekoa Kise,M,24-39,Australia
803,Kane Stewart,M,24-39,Australia
804,Andre Chegado,M,19-23,Australia
805,Samuel Lee,M,19-23,Australia
806,Jeremy Nguyen,M,24-39,Australia
807,Jesse Hutabarat,M,24-39,Australia
808,Matthew Leung,M,24-39,Australia
809,Daniel Le,M,19-23,Australia
810,Christopher Anastasiou,M,24-39,Australia
811,Alexander Lucas,M,24-39,Australia
812,Jordan Byrnes,M,24-39,Australia
813,Joshua Dawson,M,24-39,Australia
814,Harrison Mayall,M,24-39,Australia
815,Kris Croucher,M,40-49,Australia
816,Connor Weller,M,24-39,Australia
817,Alex Stephens,M,24-39,Australia
818,Liam Robinson #2,M,14-18,Australia
819,Max-ze Lee,M,14-18,Australia
820,Alex Williams #12,M,14-18,Australia
821,Caitlin Burt,F,24-39,Australia
822,Nora Rapana,F,50-59,Australia
823,Maya Scobell,F,14-18,Australia
824,George Kalitsis,M,19-23,Australia
825,Nick Whiteside,M,24-39,Australia
826,Albert Benson,M,14-18,Australia
827,Charlie Ledek,M,14-18,Australia
828,Lachlan Rachor,M,14-18,Australia
829,Mo Sy,M,14-18,Australia
830,Tran Nguyen,F,19-23,Australia
831,Khairriyah Farid,F,19-23,Australia
832,Angel Edwards,F,24-39,Australia
833,Victoria Savage #4,F,40-49,Australia
834,Shen Sun,F,,Australia
835,Felicity Nguyen,F,,Australia
836,Claire Haddon-Casey,F,24-39,Australia
837,Jasmine Uitermark-Thaung,F,24-39,Australia
838,Tylah Miles,F,,Australia
839,Tak Ho Cheng,M,40-49,Australia
840,Mario Riberio,M,40-49,Australia
841,Claudio Pereira,M,50-59,Australia
842,Paul Kerin,M,70-999,Australia
843,Daniel Nguyen #7,M,14-18,Australia
844,Marshall Gardner,M,14-18,Australia
845,Xavier Flessas,M,,Australia
846,Oliver Faix,M,14-18,Australia
847,Jeremy Ormsby,M,14-18,Australia
848,Jesse Dominguez,M,14-18,Australia
849,Sacha Mrzic,M,,Australia
850,Ralph Liang,M,,Australia
851,Manh Doan,M,19-23,Australia
852,Zabian Davis,M,19-23,Australia
853,Mohammed Kauthar Mohammed Farid,M,19-23,Australia
854,Zac Houghton,M,,Australia
855,Sachin Jain,M,19-23,Australia
856,Jessy Lovitos,M,,Australia
857,Brendan Huynh,M,14-18,Australia
858,Joshua Choi,M,19-23,Australia
859,Narumi Sato,M,19-23,Australia
860,Dexter Hard,M,,Australia
861,Melvin George,M,19-23,Australia
862,James Nicholls,M,,Australia
863,Trent Land,M,,Australia
864,Ayden Brown,M,,Australia
865,Andrew Lim #2,M,24-39,Australia
866,Hung Lang,M,,Australia
867,Khai Phan,M,,Australia
868,Paul Harcus,M,24-39,Australia
869,Odin Thomas,M,,Australia
870,Simon Parsons,M,24-39,Australia
871,Chris McDiarmid,M,,Australia
872,Georis Cortesi,M,,Australia
873,David London,M,,Australia
874,Zac Fryer,M,24-39,Australia
875,Thomas McLoughlin,M,19-23,Australia
876,Johnny Bao,M,24-39,Australia
877,Leslie Chau,M,,Australia
878,Rian McIlduff,M,,Australia
879,James Carter,M,,Australia
880,Edward Oversby,M,,Australia
881,Ian Sullivan,M,,Australia
882,Rachel Trinh,F,19-23,Australia
883,Marie Stavropoulos,F,60-69,Australia
884,Bernadette Chuan,F,24-39,Australia
885,Clare Saxton,F,40-49,Australia
886,Summa-lee Barnes,F,40-49,Australia
887,Clayton Johannesen,M,19-23,Australia
888,Nelson Oreton,M,19-23,Australia
889,Alexander Le,M,50-59,Australia
890,Joseph Armanios,M,14-18,Australia
891,Nathan O'Brien,M,,Australia
892,Ghawi-jamil Ghaoui,M,19-23,Australia
893,Matthew Bartholomew,M,24-39,Australia
894,Nathan Yerbury,M,40-49,Australia
895,Robert Milsom,M,40-49,Australia
896,Micah Romero,M,24-39,Australia
897,Jeannette Gevers,F,60-69,Australia
898,Jasmine Malihi,F,19-23,Australia
899,Pei Boccanfuso,F,24-39,Australia
900,Chanel Lu,F,24-39,Australia
901,Kristyn Bennett,F,24-39,Australia
902,Kyneisha Murray,F,24-39,Australia
903,Josh Everett #1,M,19-23,Australia
904,Axel Raymond,M,40-49,Australia
905,Anthony Fok,M,24-39,Australia
906,John Wilde,M,24-39,Australia
907,Steven Nguyen-Pham,M,24-39,Australia
908,Will Jolly,M,24-39,Australia
909,Harrison Jia,M,24-39,Australia
910,James Benson,M,24-39,Australia
911,Angus Whitby,M,14-18,Australia
912,Gemma Workum,F,19-23,Australia
913,Ashley Wong #3,F,19-23,Australia
914,Christine Connell,F,19-23,Australia
915,Melissa Vaughan,F,50-59,Australia
916,Roxanne Ye,F,24-39,Australia
917,Sophie D'Amico,F,24-39,Australia
918,Dijana Mitic,F,24-39,Australia
919,Monica Tirkey,F,24-39,Australia
920,Cyntarrah Gallagher,F,24-39,Australia
921,Lewis Brown,M,19-23,Australia
922,Walter Chancellor,M,19-23,Australia
923,Ryan Pienaar,M,24-39,Australia
924,Garrison Steele,M,24-39,Australia
925,Declan Jackson,M,24-39,Australia
926,Thulani Gapara,M,24-39,Australia
927,Rheece Stennett,M,24-39,Australia
928,Timothy Genikov,M,24-39,Australia
929,Amen Esayas,M,14-18,Australia
930,William Parkinson,M,14-18,Australia
931,Abby Wallis,F,24-39,Australia
932,Aislinn Ottway,F,24-39,Australia
933,Nickola Orr,F,24-39,Australia
934,Isabella von Weissenberg,F,24-39,Australia
935,Tony Reinmuth,M,24-39,Australia
936,Joshua Lanivia,M,24-39,Australia
937,Cana Chambara,M,24-39,Australia
938,Sam Butterworth,M,24-39,Australia
939,Leonardo Sucitra,M,24-39,Australia
940,Yianni Mousellis,M,24-39,Australia
941,Michael Rand,M,24-39,Australia
942,Margie Chi,F,19-23,Australia
943,Pamela Tapia,F,24-39,Australia
944,Annalisa Smith,F,24-39,Australia
945,Elissa Bayeh,F,19-23,Australia
946,Michelle Kramarczuk,F,40-49,Australia
947,Heaven-lee Taylor,F,24-39,Australia
948,Brianna Numa,F,24-39,Australia
949,Mevan Kulasekara,M,19-23,Australia
950,William Qin,M,19-23,
951,Ben Watson,M,19-23,
952,Lance Joseph David,M,19-23,Australia
953,Misha Baucas,M,24-39,Australia
954,Shaun Hemmings,M,14-18,Australia
955,Reinhardt Nalzaro,M,24-39,Australia
956,Brendon Chhour,M,24-39,Australia
957,Anthony Gwee,M,24-39,Australia
958,Lachlan Foster,M,24-39,Australia
959,Eldwin Sanantha,M,19-23,Australia
960,Brendon Nguyen Le,M,19-23,Australia
961,Matthew Vartuli,M,24-39,Australia
962,Eric Dumas,M,60-69,Australia
963,Deon Catindig,M,24-39,Australia
964,Jacob Duong,M,19-23,Australia
965,Corey Flynn,M,19-23,Australia
966,Walter Chancellor,M,14-18,Australia
967,Myuri Pathirana,F,24-39,Australia
968,Trinity Rushton,F,24-39,Australia
969,Nicholas Davey,M,70-999,Australia
970,Pheavarth Hean,M,19-23,Australia
971,Josh Brennan #1,M,19-23,Australia
972,Neil Mazumdar,M,19-23,Australia
973,Shuaichen Hou Shawn,M,19-23,Australia
974,Allan Jin,M,19-23,Australia
975,Calvan Yong Feng Ng,M,19-23,Australia
976,Xavier Huang,M,19-23,Australia
977,Linkin-James Lim,M,19-23,Australia
978,Thye Yue Jong Ivan,M,19-23,Australia
979,Jordan Cullen,M,19-23,Australia
980,Jasmehar Bahwa,M,19-23,Australia
981,David Spencer,M,50-59,Australia
982,Yi Hu,M,24-39,Australia
983,Thaddeus Teo,M,24-39,Australia
984,Tristan Tran,M,14-18,Australia
985,Lucas Walladge,M,14-18,Australia
986,Amber Robertson,F,19-23,Australia
987,Chloe Thornton,F,19-23,Australia
988,Carol Chew,F,40-49,Australia
989,Anthea Lam,F,24-39,Australia
990,Corinne Wooden,F,24-39,Australia
991,Karl de Hoedt,M,19-23,Australia
992,Will Kirby,M,19-23,Australia
993,Luca Basile,M,19-23,Australia
994,Hanz Kalitong,M,19-23,Australia
995,Simon Tsahouridis,M,19-23,Australia
996,Chris Seville,M,40-49,Australia
997,Konstantinos Dimitriadis,M,40-49,Australia
998,Ruben Trevisan,M,40-49,Australia
999,David Wilde #1,M,50-59,Australia
1000,Wayne Belcher,M,60-69,Australia
1001,William Warton,M,24-39,Australia
1002,Keyan Babaei-Somaghi,M,24-39,Australia
1003,Tommy Le,M,24-39,Australia
1004,Duncan Vroland,M,24-39,Australia
1005,Daniel Cox,M,14-18,Australia
1006,William Kennedy,M,14-18,Australia
1007,Stefan Krozian,M,14-18,Australia
1008,Ari Chenhall,M,14-18,Australia
1009,Indiana Sykes,F,19-23,Australia
1010,Rosemary Borgia,F,50-59,Australia
1011,Kieren Trainor,F,24-39,Australia
1012,Phoebe Yeung,F,,Australia
1013,Clarissa Oeum,F,24-39,Australia
1014,Kayla Georgievski,F,24-39,Australia
1015,Chantal Costello,F,24-39,Australia
1016,Zachary Wong #1,M,,Australia
1017,James Macrae,M,50-59,Australia
1018,Tyler Fandrich,M,,Australia
1019,Trent Kennedy,M,24-39,Australia
1020,Aaron Vella,M,,Australia
1021,Nicholas Zervas,M,,Australia
1022,Jordan van Buuren,M,24-39,Australia
1023,Joseph Huynh,M,24-39,Australia
1024,Xavier Phillips,M,,Australia
1025,Kim Ngan Pham,F,19-23,Australia
1026,Grace Hong,F,19-23,Australia
1027,Faeeza Jawaid,F,40-49,Australia
1028,Sarah Greig,F,40-49,Australia
1029,Jiawei Zhao,F,24-39,Australia
1030,Connie Hulsen,F,24-39,Australia
1031,Pawandeep Kaur Dhaliwal,F,24-39,Australia
1032,Kirraley Williams,F,24-39,Australia
1033,Samantha Gonzales #2,F,24-39,Australia
1034,Danielle Cheng,F,24-39,Australia
1035,Miriam Tran,F,50-59,Australia
1036,James Karnas,M,19-23,Australia
1037,Rich Maurizio,M,40-49,Australia
1038,Daichi Furukawa,M,24-39,Australia
1039,Todd Allan,M,24-39,Australia
1040,Dylan Anson,M,24-39,Australia
1041,Sandun Jayawardhana,M,24-39,Australia
1042,Jacob Duong,M,24-39,Australia
1043,Xavier Pi,M,14-18,Australia
1044,Maksim Daly,M,14-18,Australia
1045,Brodie Walters,M,14-18,Australia
1046,Rosie Wilson,F,24-39,Australia
1047,Helen Frank,F,40-49,Australia
1048,Abbi Bosward,F,40-49,Australia
1049,Milarose Ramos,F,24-39,Australia
1050,Abbas Pordel,M,60-69,Australia
1051,Evan McCloy,M,24-39,
1052,Michael Cornell,M,24-39,Australia
1053,Nick Belgrove,M,50-59,Australia
1054,Amir Ghandar,M,40-49,Australia
1055,Brandon Mirzai,M,24-39,Australia
1056,Justin Crowley,M,50-59,Australia
1057,Brad Meehan,M,24-39,Australia
1058,Kris Arian,F,19-23,Australia
1059,Marianne Abzack,F,19-23,Australia
1060,Samantha Panchenko,F,19-23,Australia
1061,Sangathi Patel,F,40-49,Australia
1062,Jemma Aitken,F,40-49,Australia
1063,Annie Barnetby,F,24-39,Australia
1064,Aurelia Pugliese,F,14-18,Australia
1065,Irini Kapsalis,F,14-18,Australia
1066,Michelle Del Guzzo,F,40-49,Australia
1067,Dion Georgakopoulos,M,19-23,Australia
1068,Kian Sadafi,M,19-23,Australia
1069,Amedeo Pacialeo,M,19-23,Australia
1070,Harry Lu,M,19-23,Australia
1071,Anthony Hoang,M,19-23,Australia
1072,Tomas Webster-Arbizu,M,19-23,Australia
1073,Lorenzo Ferguson,M,19-23,Australia
1074,Mohamad Abudareb,M,19-23,Australia
1075,Bowen Copeland,M,19-23,Australia
1076,Matt Silsby,M,40-49,Australia
1077,Searle Courtright,M,70-999,Australia
1078,Lorenzo Poletto,M,70-999,Australia
1079,Jamie Jackson #4,M,24-39,Australia
1080,Josh Murchie,M,24-39,Australia
1081,Adam Alexandar Maricic,M,14-18,Australia
1082,Riley Cartwright,M,14-18,Australia
1083,Raamis Khan,M,14-18,Australia
1084,Nicholas Carman,M,14-18,Australia
1085,Duane Lapitan,M,14-18,Australia
1086,Matt Cuffe,M,19-23,Australia
1087,Michaela Mellick,F,19-23,Australia
1088,Mijarey Trincado,F,19-23,Australia
1089,Jess Keam,F,19-23,Australia
1090,Beci Imbriano,F,40-49,Australia
1091,Carolina Pagadizabal,F,40-49,Australia
1092,Clair Angel,F,60-69,Australia
1093,Sarah Abrahamse,F,24-39,Australia
1094,Felicity Peacock,F,24-39,Australia
1095,Kate Dufty,F,24-39,Australia
1096,Nadira Khoury,F,14-18,Australia
1097,William Ly,M,19-23,Australia
1098,Hamzah Umarji,M,19-23,Australia
1099,Minhaal Mohammad,M,19-23,Australia
1100,Michael Lieu,M,19-23,Australia
1101,Carlos Adina,M,19-23,Australia
1102,Peter Badr,M,19-23,Australia
1103,David Leonard,M,19-23,Australia
1104,Darcy Galwey,M,19-23,Australia
1105,Nikola Drpa,M,19-23,Australia
1106,Gavin Turrell,M,50-59,Australia
1107,Glenn Baxter,M,50-59,Australia
1108,Edward Zhang,M,19-23,Australia
1109,Andrew Trieu,M,24-39,Australia
1110,Christian Cajucom,M,24-39,Australia
1111,Emmanuel Villafranca,M,24-39,Australia
1112,Aldric Angeles,M,24-39,Australia
1113,Aron Cruz-Dimaano,M,24-39,Australia
1114,Adam Alzuhairi,M,24-39,Australia
1115,Patrick El-Bitar,M,24-39,Australia
1116,Matthew Wheatley,M,24-39,Australia
1117,Nathan Nguyen #2,M,24-39,Australia
1118,Joshua Yeo,M,24-39,Australia
1119,Marvin Pamonag,M,24-39,Australia
1120,Samuel Peters,M,24-39,Australia
1121,Owen Porter,M,14-18,Australia
1122,Carla Zaidenberg,F,19-23,Australia
1123,Mairim Meneses,F,40-49,Australia
1124,Kimberley Szeredi,F,24-39,Australia
1125,Sarah McPherson,F,24-39,Australia
1126,Bailey Brown #3,F,24-39,Australia
1127,Elizabeth Joy Lee,F,24-39,Australia
1128,Lucas Grainger-Brown,M,24-39,Australia
1129,Sotiri Markou,M,19-23,Australia
1130,Daniel Featherston,M,24-39,Australia
1131,Ellouise Kirkman,F,,Australia
1132,Jorja Gould,F,,Australia
1133,Samuel Ernst,M,24-39,Australia
1134,Jarrod Leonard,M,24-39,Australia
1135,Beau Laczkowski,M,,Australia
1136,Cameron Ogle,M,,Australia
1137,Catherine Zenere,F,19-23,Australia
1138,Heidi Kearns,F,40-49,Australia
1139,Lily-rose Kraatzwest,F,24-39,Australia
1140,Lucy Griffin,F,24-39,Australia
1141,Jasmyn Connell,F,24-39,Australia
1142,Aoife O'Leary,F,24-39,Australia
1143,Regina Collins,F,24-39,Australia
1144,Rowan Mckenna,M,19-23,Australia
1145,Michael Sarenas,M,40-49,Australia
1146,Andy Tsang,M,40-49,Australia
1147,Angus Cheng,M,24-39,Australia
1148,CJ Portelli,M,24-39,Australia
1149,Michael Elliott,M,24-39,Australia
1150,Dennis Kim #2,M,24-39,Australia
1151,Luke Robinson #4,M,24-39,Australia
1152,Ed Li,M,24-39,Australia
1153,Dev Kumar,M,14-18,Australia
1154,James Que,M,19-23,Australia
1155,Reuben Walker,M,19-23,Australia
1156,Katherine Franks,F,24-39,Australia
1157,Amy Batty,F,24-39,Australia
1158,Lauren Findlay,F,24-39,Australia
1159,Jaclyn Tran,F,24-39,Australia
1160,Brendon Mainey,M,50-59,Australia
1161,Lewis Ho,M,19-23,Australia
1162,Emanuel Paulo,M,19-23,Australia
1163,Yoshi Abeygunawardena,M,40-49,Australia
1164,Richard Weimar,M,50-59,Australia
1165,Enzo Verratti,M,60-69,Australia
1166,Sammy Wu,M,24-39,Australia
1167,Kavwa Sichone,M,24-39,Australia
1168,Tin Le,M,24-39,Australia
1169,Zac MacDonald,M,24-39,Australia
1170,Justin Tran,M,24-39,Australia
1171,Cooper Castree,M,24-39,Australia
1172,Isaiah Grant,M,24-39,Australia
1173,Alex Hutchins,M,24-39,Australia
1174,Izaak Conquest-Hope,M,14-18,Australia
1175,Charles Pankhurst,M,14-18,Australia
1176,Sebastian Grosso,M,14-18,Australia
1177,Teresa Millynn,F,,Australia
1178,Annie Travers,F,24-39,Australia
1179,Kerli Karussaar,F,,Australia
1180,Lauren Collett,F,,Australia
1181,Emma Wisdom,F,24-39,Australia
1182,Darcie Kinnaird,F,24-39,Australia
1183,Emma Downey,F,24-39,Australia
1184,Sacha Stokes,F,,Australia
1185,Alexandra Robinson,F,,Australia
1186,Jennifer Cass,F,40-49,Australia
1187,Connaigh Whitaker,M,19-23,Australia
1188,Zaak Rankine,M,19-23,Australia
1189,Joshua Vann,M,,Australia
1190,Robert McIntosh,M,60-69,Australia
1191,Ken Huynh,M,,Australia
1192,Jade Benedictos,M,24-39,Australia
1193,Samuel Hall #2,M,24-39,Australia
1194,William McAlonan,M,24-39,Australia
1195,James Cortez,M,24-39,Australia
1196,Lachlan Silk,M,,Australia
1197,Riley Gray,M,,Australia
1198,Atif Hossain,M,14-18,Australia
1199,Marc Papandrea,M,,Australia
1200,Meleane Fifita,F,24-39,Australia
1201,Varun Lal,M,24-39,Australia
1202,Samson Akibwib,M,19-23,Australia
1203,Ivan Knezovich,M,19-23,Australia
1204,Toto-Francis Garabwan,M,19-23,Australia
1205,Thomas Barney,M,19-23,Australia
1206,Peter Pierre,M,60-69,Australia
1207,Jerickson Laoeo,M,24-39,Australia
1208,Kennan Phillipps,M,24-39,Australia
1209,Javic Dube,M,40-49,Australia
1210,Brando Tabaia,M,24-39,Australia
1211,Hamish Maynes-Muir,M,14-18,Australia
1212,Olivia Tran,F,19-23,Australia
1213,Lilou Testard,F,19-23,Australia
1214,Madison Snowden,F,19-23,Australia
1215,Lauren Hannan,F,40-49,Australia
1216,Vanessa Campbell,F,40-49,Australia
1217,Narelle Price,F,50-59,Australia
1218,Zhuopeng Lin,F,24-39,Australia
1219,April Tieu,F,24-39,Australia
1220,Michelle Wallbridge,F,24-39,Australia
1221,Megan Ryder,F,24-39,Australia
1222,Niki Duckstein,F,24-39,Australia
1223,Jasmin Attard,F,24-39,Australia
1224,Sean Tsou,M,19-23,Australia
1225,Kenneth Purnama,M,19-23,Australia
1226,Alex Phi Nguyen,M,19-23,Australia
1227,Alec O'Connor,M,19-23,Australia
1228,Nigel Stein,M,40-49,Australia
1229,Sam Opat,M,50-59,Australia
1230,Peter Karopoulos,M,24-39,Australia
1231,Michael Duiker,M,24-39,Australia
1232,Jevan Tan,M,24-39,Australia
1233,Daniel Xia,M,24-39,Australia
1234,Shu Weng Ong,M,24-39,Australia
1235,Daryl Lasken,M,40-49,Australia
1236,Karran Tharakan,M,24-39,Australia
1237,Dominic Trajano,M,24-39,Australia
1238,Daniel Ricardo,M,24-39,Australia
1239,Luke Beaton,M,24-39,Australia
1240,Kien Nguyen,M,24-39,Australia
1241,Sam Karopoulos,M,24-39,Australia
1242,Michael Mammone,M,24-39,Australia
1243,Adam Milosavljevic,M,24-39,Australia
1244,Naylin Al,M,24-39,Australia
1245,Kaushalya Weerasekara,M,24-39,Australia
1246,Blake Cook,M,24-39,Australia
