meet_id,Date,MeetCountry,MeetState,MeetTown,MeetName,Federation,ParentFederation,Tested,Sanctioned
1113,2014-08-11,Australia,QLD,Albion,Iron Fest II,PA,IPF,Yes,Yes
1114,2017-10-01,Australia,NSW,Sydney,City Strength HQ Open IV,PA,IPF,Yes,Yes
1115,2000-10-29,Australia,WA,Perth,WA Qualifier,PA,IPF,Yes,Yes
1116,2007-10-06,Australia,WA,Cannington,Western Australia Open,PA,IPF,Yes,Yes
1117,2008-02-17,Australia,NSW,Sydney,Sydney Open Powerlifting and Bench Press,PA,IPF,Yes,Yes
1118,2002-09-07,Australia,VIC,,Victorian Country Championships,PA,IPF,Yes,Yes
1119,2015-12-12,Australia,WA,Perth,Lifter's Den Open,PA,IPF,Yes,Yes
1120,2006-04-15,Australia,QLD,Mackay,North Queensland Games,PA,IPF,Yes,Yes
1121,2001-07-21,Australia,TAS,,Tasmanian Raw Competition,PA,IPF,Yes,Yes
1122,2016-03-12,Australia,QLD,Brisbane,SSG Powerlifting Challenge,PA,IPF,Yes,Yes
1123,2012-08-19,Australia,NSW,Sydney,Total Strength Elite Max,PA,IPF,Yes,Yes
1124,2011-10-16,Australia,QLD,Brisbane,Autumn UQ Novice Comp,PA,IPF,Yes,Yes
1125,2001-10-21,Australia,WA,Perth,WA Novice & Qualifier,PA,IPF,Yes,Yes
1126,2004-02-21,Australia,VIC,Melbourne,Southern Zone Open,PA,IPF,Yes,Yes
1127,2008-04-13,Australia,,,Bring It On Challenge,PA,IPF,Yes,Yes
1128,2006-07-28,Australia,QLD,Brisbane,National Championships & Queensland Invitational,PA,IPF,Yes,Yes
1129,2006-09-16,Australia,QLD,Brisbane,UQ Novice Powerlifting Championships,PA,IPF,Yes,Yes
1130,2016-09-11,Australia,QLD,Brisbane,UQ Open,PA,IPF,Yes,Yes
1131,2012-06-10,Australia,QLD,Brisbane,Brisbane Cup,PA,IPF,Yes,Yes
1132,2016-08-05,Australia,VIC,Melbourne,Australian Equipped Bench Press Championships,PA,IPF,Yes,Yes
1133,2011-11-27,Australia,VIC,Melbourne,Victorian Extravaganza,PA,IPF,Yes,Yes
1134,2009-08-13,Australia,QLD,St. Lucia,UQ Novice Competition II,PA,IPF,Yes,Yes
1135,2005-10-08,Australia,NSW,Toronto,NSW Spring Grading,PA,IPF,Yes,Yes
1136,2016-03-27,Australia,QLD,Brisbane,UQ Challenge,PA,IPF,Yes,Yes
1137,2003-03-15,Australia,QLD,Townsville,Tropical Bodies Open,PA,IPF,Yes,Yes
1138,2016-08-28,Australia,NSW,Penrith,Strength Nation Classic II,PA,IPF,Yes,Yes
1139,2003-02-22,Australia,VIC,Colac,Southern Zone Open,PA,IPF,Yes,Yes
1140,2017-12-09,Australia,QLD,Cairns,Deep North Challenge,PA,IPF,Yes,Yes
1141,2010-11-28,Australia,VIC,Hawthorn,Victorian Extravaganza,PA,IPF,Yes,Yes
1142,2007-04-22,Australia,NSW,Sydney,Bring It On Youth Bench Press Competition,PA,IPF,Yes,Yes
1143,2014-07-26,Australia,VIC,Mildura,Australian Equipped Powerlifting and Bench Press Championships,PA,IPF,Yes,Yes
1144,2010-04-11,Australia,VIC,Hawthorn,Victorian Open,PA,IPF,Yes,Yes
1145,2016-05-22,Australia,NSW,Sydney,Hercules of the Hills,PA,IPF,Yes,Yes
1146,2007-08-25,Australia,QLD,,UQ Powerlifting and Weightlifting Novice Competition,PA,IPF,Yes,Yes
1147,2017-11-05,Australia,VIC,Melbourne,Obsidian Strength Showdown IV,PA,IPF,Yes,Yes
1148,2011-02-27,Australia,VIC,North Sydney,Sydney Open,PA,IPF,Yes,Yes
1149,2011-07-20,Australia,VIC,Melbourne,Australian Powerlifting and Bench Press Championships and Pacific Invitational,PA,IPF,Yes,Yes
1150,2007-11-24,Australia,TAS,Wynyard,Wynyard Cup,PA,IPF,Yes,Yes
1151,2017-07-30,Australia,NSW,Sydney,Top Lifter IV,PA,IPF,Yes,Yes
1152,2012-06-24,Australia,QLD,Townsville,North Queensland Games,PA,IPF,Yes,Yes
1153,2004-01-01,Australia,,,Australian Schools Bench Press Competition,PA,IPF,Yes,Yes
1154,2015-05-31,Australia,WA,Perth,Perth Open,PA,IPF,Yes,Yes
1155,2002-03-23,Australia,NSW,,NSW Northern Zone,PA,IPF,Yes,Yes
1156,2015-05-03,Australia,NSW,Sydney,Top Lifter II,PA,IPF,Yes,Yes
1157,2016-06-18,Australia,NSW,Penrith,Strength Nation Classic,PA,IPF,Yes,Yes
1158,2012-04-01,Australia,VIC,Melbourne,Raw Pacific Invitational,PA,IPF,Yes,Yes
1159,2017-05-21,Australia,NSW,Sydney,Top Lifter III,PA,IPF,Yes,Yes
1160,2000-02-27,Australia,WA,Perth,WA Novice Qualifier,PA,IPF,Yes,Yes
1161,2003-09-07,Australia,NSW,Lake Macquarie,NSW State Bench Press & Lake Macquarie Deadlift,PA,IPF,Yes,Yes
1162,2017-02-04,Australia,QLD,Brisbane,BNB Blast III,PA,IPF,Yes,Yes
1163,2014-11-22,Australia,VIC,Keilor,Iron Revolution Cup,PA,IPF,Yes,Yes
1164,2003-03-02,Australia,QLD,,QLD State Juniors & Masters Championships,PA,IPF,Yes,Yes
1165,2014-05-03,Australia,VIC,Melbourne,Blind Powerlifting Workshop,PA,IPF,Yes,Yes
1166,2014-12-21,Australia,NSW,Marrickville,Battle of the Titans and Southwest Strength Challenge,PA,IPF,Yes,Yes
1167,2014-05-03,Australia,QLD,Brisbane,UQ Challenge,PA,IPF,Yes,Yes
1168,2014-03-23,Australia,NSW,Kirrawee,Heavy Athletics Powerlifting,PA,IPF,Yes,Yes
1169,2014-04-12,Australia,WA,Perth,Perth Open,PA,IPF,Yes,Yes
1170,2016-11-26,Australia,TAS,Hobart,Raw Strength Open,PA,IPF,Yes,Yes
1171,2015-09-12,Australia,WA,Perth,Pacific Invitational II,PA,IPF,Yes,Yes
1172,2008-07-26,Australia,NSW,Newcastle,National Open and Blind Championships and Powerfest Classic,PA,IPF,Yes,Yes
1173,2014-03-22,Australia,QLD,Brisbane,Strength Sports Gym Novice Powerlifting Challenge,PA,IPF,Yes,Yes
1174,2003-10-11,Australia,NSW,,NSW Spring Grading,PA,IPF,Yes,Yes
1175,2016-03-06,Australia,NSW,Sydney,Clean Health Cup,PA,IPF,Yes,Yes
1176,2008-02-23,Australia,SA,Port Pirie,Port Pirie Masters Come and Try Comp and Port Pirie Open,PA,IPF,Yes,Yes
1177,2017-07-15,Australia,NSW,Wollongong,NSPC Open II,PA,IPF,Yes,Yes
1178,2009-01-31,Australia,QLD,St. Lucia,UQ Novice Championships,PA,IPF,Yes,Yes
1179,2012-10-21,Australia,NSW,North Sydney,Monster Bench Press Competition,PA,IPF,Yes,Yes
1180,2015-05-16,Australia,VIC,Melbourne,Obsidian Open,PA,IPF,Yes,Yes
1181,2008-08-23,Australia,TAS,Launceston,Launceston Open,PA,IPF,Yes,Yes
1182,2013-08-25,Australia,NSW,Penrith,His and Her's Power Challenge,PA,IPF,Yes,Yes
1183,2014-05-03,Australia,NSW,Caves Beach,Lake Macquarie Open,PA,IPF,Yes,Yes
1184,2001-07-17,Australia,NSW,Singleton,Singleton Strength Triathlon,PA,IPF,Yes,Yes
1185,2016-06-26,Australia,VIC,Melbourne,SFA Lift for Life,PA,IPF,Yes,Yes
1186,2009-06-19,Australia,QLD,Acacia Park,Acacia Park Novice Competition,PA,IPF,Yes,Yes
1187,2004-12-05,Australia,NSW,Myuna Bay,Matti Tikka,PA,IPF,Yes,Yes
1188,2017-09-09,Australia,QLD,Townsville,Iron Redemption,PA,IPF,Yes,Yes
1189,2016-03-19,Australia,ACT,Canberra,GymQuip Power Challenge,PA,IPF,Yes,Yes
1190,2017-08-12,Australia,QLD,Brisbane,Equipped National Bench Press Championships,PA,IPF,Yes,Yes
1191,2008-06-14,Australia,TAS,Wynyard,Wynyard Cup,PA,IPF,Yes,Yes
1192,2004-09-18,Australia,NSW,Sydney,Wynyard Invitational,PA,IPF,Yes,Yes
1193,2013-02-23,Australia,QLD,Townsville,Tropical Frenzy,PA,IPF,Yes,Yes
1194,2016-04-16,Australia,QLD,Cairns,BNB Blast,PA,IPF,Yes,Yes
1195,2013-12-01,Australia,VIC,Hawthorn,Victorian Extravaganza,PA,IPF,Yes,Yes
1196,2015-12-05,Australia,NSW,Fairy Meadow,NSPC End of Year Challenge,PA,IPF,Yes,Yes
1197,2017-04-01,Australia,QLD,Brisbane,SSG Open,PA,IPF,Yes,Yes
1198,2015-03-15,Australia,VIC,Hawthorn,SFA Raw Talent Scout,PA,IPF,Yes,Yes
1199,2003-01-01,Australia,,,Australian Schools Bench Press Championship,PA,IPF,Yes,Yes
1200,2008-04-12,Australia,WA,Perth,Perth Open,PA,IPF,Yes,Yes
1201,2017-07-02,Australia,NSW,Sydney,City Strength HQ Open III,PA,IPF,Yes,Yes
1202,2011-10-15,Australia,SA,Adelaide,Australian Masters Games,PA,IPF,Yes,Yes
1203,2013-06-01,Australia,NSW,Caves Beach,Newcastle Open,PA,IPF,Yes,Yes
1204,2002-03-10,Australia,WA,,WA Qualifier,PA,IPF,Yes,Yes
1205,2004-09-12,Australia,QLD,Townsville,JT Cup Championships,PA,IPF,Yes,Yes
1206,2017-11-19,Australia,VIC,Melbourne,Avia Performance Spring Open,PA,IPF,Yes,Yes
1207,2000-10-28,Australia,SA,Murray Bridge,Total Fitness Challenge,PA,IPF,Yes,Yes
1208,2000-03-05,Australia,SA,Adelaide,Adelaide Bench Press Comp,PA,IPF,Yes,Yes
1209,2012-10-13,Australia,SA,Mannum,South Australian Open,PA,IPF,Yes,Yes
1210,2001-05-05,Australia,QLD,Brisbane,QLD State Championships,PA,IPF,Yes,Yes
1211,2017-11-19,Australia,VIC,Melbourne,SFA 4th Intervarsity Competition,PA,IPF,Yes,Yes
1212,2016-10-02,Australia,NT,Darwin,Territory Open,PA,IPF,Yes,Yes
1213,2016-05-22,Australia,VIC,Melbourne,Obsidian Strength V,PA,IPF,Yes,Yes
1214,2017-03-11,Australia,NSW,Wollongong,NSPC Open 1,PA,IPF,Yes,Yes
1215,2016-09-25,Australia,NSW,Sydney,Hercules of the Hills II,PA,IPF,Yes,Yes
1216,2000-12-02,Australia,TAS,Wynyard,Tasmanian Regional Challenge,PA,IPF,Yes,Yes
1217,2015-11-07,Australia,QLD,Brisbane,BNB Barbell Bash,PA,IPF,Yes,Yes
1218,2016-11-27,Australia,NSW,Sydney,Top Lifter V,PA,IPF,Yes,Yes
1219,2006-06-10,Australia,VIC,Broadmeadows,City Powerlifting Competition,PA,IPF,Yes,Yes
1220,2004-05-01,Australia,VIC,,Boatwood Challenge,PA,IPF,Yes,Yes
1221,2015-11-29,Australia,QLD,Rockhampton,Vector Health Strength Classic III,PA,IPF,Yes,Yes
1222,2015-01-31,Australia,WA,Perth,Barbarian Bash,PA,IPF,Yes,Yes
1223,2001-02-11,Australia,VIC,Colac,Victorian Summer Open,PA,IPF,Yes,Yes
1224,2011-09-30,Australia,NSW,North Sydney,North Sydney Bench Press Comp,PA,IPF,Yes,Yes
1225,2005-08-27,Australia,QLD,Brisbane,UQ Novice Powerlifting and Bench Press Competiton,PA,IPF,Yes,Yes
1226,2016-10-08,Australia,WA,Perth,True Raw at Onyx,PA,IPF,Yes,Yes
1227,2011-03-05,Australia,SA,Adelaide,Fortus Classic,PA,IPF,Yes,Yes
1228,2010-10-17,Australia,NSW,North Sydney,North Sydney Bench Press Competition,PA,IPF,Yes,Yes
1229,2008-05-17,Australia,NSW,Singleton,Singleton Strength Triathlon,PA,IPF,Yes,Yes
1230,2014-05-25,Australia,VIC,Melbourne,Hawk Challenge,PA,IPF,Yes,Yes
1231,2017-08-27,Australia,VIC,Melbourne,Strength Fortress Open II,PA,IPF,Yes,Yes
1232,2017-12-02,Australia,QLD,Rockhampton,Bend Steel,PA,IPF,Yes,Yes
1233,2013-07-14,Australia,QLD,Townsville,North Queensland Challenge,PA,IPF,Yes,Yes
1234,2010-12-04,Australia,NSW,Bondi,Matti Tikka Challenge,PA,IPF,Yes,Yes
1235,2013-02-17,Australia,VIC,Hawthorn,Melbourne Summer Bash,PA,IPF,Yes,Yes
1236,2009-06-20,Australia,WA,Perth,Western Australia Open,PA,IPF,Yes,Yes
1237,2011-05-21,Australia,NSW,Singleton,Raw Singleton Strength Triathlon,PA,IPF,Yes,Yes
1238,2016-02-07,Australia,VIC,Melbourne,That SFA Comp,PA,IPF,Yes,Yes
1239,2016-05-28,Australia,WA,Cockburn,Roar's Rampage,PA,IPF,Yes,Yes
1240,2011-03-26,Australia,VIC,Melbourne,Australian Raw Powerlifting and Bench Press Championships,PA,IPF,Yes,Yes
1241,2017-02-26,Australia,VIC,Melbourne,Obsidian Showdown Open Day Challenge,PA,IPF,Yes,Yes
1242,2015-06-27,Australia,NSW,Bulli,NSPC Night Challenge II,PA,IPF,Yes,Yes
1243,2014-02-08,Australia,VIC,Merbein,Mildura Open,PA,IPF,Yes,Yes
1244,2013-10-05,Australia,QLD,Brisbane,Return of the Iron,PA,IPF,Yes,Yes
1245,2004-11-27,Australia,VIC,,Victorian Extravaganza,PA,IPF,Yes,Yes
1246,2015-07-04,Australia,QLD,Brisbane,Champions of Iron,PA,IPF,Yes,Yes
1247,2002-09-08,Australia,NSW,Lake Macquarie,Lake Macquarie Bench & Deadlift,PA,IPF,Yes,Yes
1248,2001-02-03,Australia,TAS,Launceston,Tasmanian Northern Qualifying,PA,IPF,Yes,Yes
1249,2015-05-16,Australia,NSW,Toronto,Toronto Open,PA,IPF,Yes,Yes
1250,2007-02-10,Australia,QLD,,University of Queensland Powerlifting and Weightlifting Club Inc Novice Competition,PA,IPF,Yes,Yes
1251,2017-04-02,Australia,VIC,Melbourne,Chan Challenge,PA,IPF,Yes,Yes
1252,2002-10-05,Australia,TAS,,Tasmanian Juniors & Masters,PA,IPF,Yes,Yes
1253,2003-01-01,Australia,QLD,,QLD State Championships,PA,IPF,Yes,Yes
1254,2010-02-28,Australia,NSW,North Sydney,Sydney Powerlifting and Bench Press Open,PA,IPF,Yes,Yes
1255,2009-05-16,Australia,TAS,Wynyard,Tasmanian Open,PA,IPF,Yes,Yes
1256,2001-04-29,Australia,SA,Adelaide,SA State Championships,PA,IPF,Yes,Yes
1257,2013-04-27,Australia,ACT,Canberra,Capital Challenge,PA,IPF,Yes,Yes
1258,2013-01-20,Australia,QLD,Brisbane,Summer UQ Novice,PA,IPF,Yes,Yes
1259,2003-06-21,Australia,VIC,Broadmeadows,Broadmeadows Open,PA,IPF,Yes,Yes
1260,2015-02-07,Australia,QLD,Brisbane,Queensland Cup,PA,IPF,Yes,Yes
1261,2000-09-09,Australia,VIC,Melbourne,Victorian Country Championships,PA,IPF,Yes,Yes
1262,2011-09-03,Australia,NSW,Toronto,Toronto Open,PA,IPF,Yes,Yes
1263,2015-06-21,Australia,NSW,Redfern,Top Lifter III Day 1,PA,IPF,Yes,Yes
1264,2005-07-30,Australia,QLD,Townsville,Australian Powerlifting & Bench Press Championships,PA,IPF,Yes,Yes
1265,2007-03-10,Australia,VIC,Mildura,Victorian-South Australian PL and BP Open and Murray River Challenge,PA,IPF,Yes,Yes
1266,2017-11-26,Australia,NSW,Sydney,City Strength Open V,PA,IPF,Yes,Yes
1267,2017-03-18,Australia,WA,Perth,Barbarian Conquest,PA,IPF,Yes,Yes
1268,2010-12-04,Australia,TAS,Launceston,Tassie Final Show of Strength,PA,IPF,Yes,Yes
1269,2003-01-02,Australia,,,Australian Postal Bench Press Championships,PA,IPF,Yes,Yes
1270,2003-01-01,Australia,NSW,,New South Wales State Championships,PA,IPF,Yes,Yes
1271,2017-03-19,Australia,VIC,Melbourne,Obsidian Showdown II,PA,IPF,Yes,Yes
1272,2003-04-12,Australia,VIC,Colac,Victorian Open Championships,PA,IPF,Yes,Yes
1273,2017-09-03,Australia,QLD,Brisbane,UQ Open III,PA,IPF,Yes,Yes
1274,2004-11-28,Australia,QLD,Mansfield,SE Challenge and Club Championships,PA,IPF,Yes,Yes
1275,2000-09-09,Australia,QLD,Rockhampton,North Queensland Open,PA,IPF,Yes,Yes
1276,2004-04-26,Australia,VIC,Melbourne,Flanders Championships,PA,IPF,Yes,Yes
1277,2002-02-17,Australia,NSW,,NSW Eastern Grading,PA,IPF,Yes,Yes
1278,2016-07-31,Australia,NT,Darwin,Next Level Cup,PA,IPF,Yes,Yes
1279,2008-11-23,Australia,NSW,North Sydney,Matti Tikka Open Powerlifting & Bench Press Championships,PA,IPF,Yes,Yes
1280,2010-03-27,Australia,NSW,Toronto,Bristow Open,PA,IPF,Yes,Yes
1281,2016-09-11,Australia,NSW,Sydney,Top Lifter IV,PA,IPF,Yes,Yes
1282,2007-06-02,Australia,NSW,Singleton,Singleton Strength Triathlon and Hunter Valley Bench Comp,PA,IPF,Yes,Yes
1283,2005-05-15,Australia,WA,,WA State Titles,PA,IPF,Yes,Yes
1284,2004-09-04,Australia,VIC,Colac,Victorian Country Championships,PA,IPF,Yes,Yes
1285,2017-04-30,Australia,NSW,Sydney,Pro Deadlift,PA,IPF,Yes,Yes
1286,2000-12-09,Australia,QLD,Jacobs Well,Club Championships and SE QLD Challenge,PA,IPF,Yes,Yes
1287,2016-12-17,Australia,QLD,Brisbane,Unchain the Iron,PA,IPF,Yes,Yes
1288,2005-03-12,Australia,QLD,Townsville,Tropical Bodies Open,PA,IPF,Yes,Yes
1289,2016-10-21,Australia,QLD,Brisbane,Australian Open Championships,PA,IPF,Yes,Yes
1290,2017-10-21,Australia,WA,Perth,Intrepidus Showdown,PA,IPF,Yes,Yes
1291,2008-09-28,Australia,QLD,Townsville,Townsville Open,PA,IPF,Yes,Yes
1292,2004-01-01,Australia,TAS,,Tasmanian Regionals,PA,IPF,Yes,Yes
1293,2005-12-03,Australia,QLD,Ormeau,SE Challenge and Club Championships,PA,IPF,Yes,Yes
1294,2007-02-11,Australia,NSW,Syndey,Sydney Branch Grading PL & BP Competition,PA,IPF,Yes,Yes
1295,2016-02-07,Australia,QLD,Brisbane,Crush the Iron,PA,IPF,Yes,Yes
1296,2004-01-01,Australia,WA,Perth,WA Qualifier,PA,IPF,Yes,Yes
1297,2017-11-05,Australia,NT,Darwin,Next Level Cup,PA,IPF,Yes,Yes
1298,2012-07-15,Australia,NSW,West Sydney,Western Sydney Hardcore Challenge,PA,IPF,Yes,Yes
1299,2006-03-11,Australia,NSW,Myuna Bay,NSW State Championships,PA,IPF,Yes,Yes
1300,2000-02-26,Australia,QLD,Brisbane,Queensland Juniors & Brisbane Open,PA,IPF,Yes,Yes
1301,2016-05-07,Australia,NSW,Perth,Nordic Nightmare II,PA,IPF,Yes,Yes
1302,2013-10-05,Australia,VIC,Merbein,Murray River Challenge,PA,IPF,Yes,Yes
1303,2015-10-10,Australia,SA,Adelaide,Australian Masters Games,PA,IPF,Yes,Yes
1304,2008-03-08,Australia,NSW,,NSW Open Juniors & Masters Bench Press and Disabled Competition,PA,IPF,Yes,Yes
1305,2017-12-09,Australia,ACT,Canberra,The Strength Syndicate End of Year Bash,PA,IPF,Yes,Yes
1306,2011-10-08,Australia,WA,Belmont,Wild West Challenge,PA,IPF,Yes,Yes
1307,2010-01-30,Australia,QLD,St Lucia,Summer UQ Novice Competition,PA,IPF,Yes,Yes
1308,2017-10-21,Australia,QLD,Brisbane,Brisbane Open,PA,IPF,Yes,Yes
1309,2010-09-04,Australia,NSW,Toronto,Lake Macquarie Open,PA,IPF,Yes,Yes
1310,2016-03-13,Australia,VIC,Melbourne,Obsidian Classic IV,PA,IPF,Yes,Yes
1311,2009-03-29,Australia,QLD,Townsville,Townsville Open,PA,IPF,Yes,Yes
1312,2008-10-11,Australia,SA,Mannum,South Australian Open,PA,IPF,Yes,Yes
1313,2008-04-14,Australia,QLD,Townsville,Suncorp Games,PA,IPF,Yes,Yes
1314,2024-05-09,Panama,,,Clasificatorio,FPP,IPF,Yes,Yes
1315,2026-04-25,Panama,,,Clasico de Chiriqui,FPP,IPF,Yes,Yes
1316,2026-07-04,Panama,,,City Cup,FPP,IPF,Yes,Yes
1317,2025-12-07,Panama,,Panama City,Campeonato Nacional,FPP,IPF,Yes,Yes
1318,2024-11-24,Panama,,,Campeonato Nacional,FPP,IPF,Yes,Yes
1319,2017-03-05,USA,OH,Columbus,Arnold Slingshot Pro Deadlift,NAPF,IPF,Yes,Yes
1320,2015-03-08,USA,OH,Columbus,Arnold Pro Deadlift,NAPF,IPF,Yes,Yes
1321,2013-03-01,USA,OH,Columbus,Raw Challenge,NAPF,IPF,Yes,Yes
1322,2007-01-01,Nicaragua,,Managua,Campeonato Centroamericano de Powerlifting,NAPF,IPF,Yes,Yes
1323,2008-03-02,USA,OH,Columbus,Arnold International Pro Bench,NAPF,IPF,Yes,Yes
1324,2012-03-04,USA,OH,Columbus,Titan Pro Bench,NAPF,IPF,Yes,Yes
1325,2008-05-30,Nicaragua,,Managua,Jornada Internacional de Levantamiento de Potencia,NAPF,IPF,Yes,Yes
1326,2014-02-28,USA,OH,Columbus,StartingStrength.com Pro Raw Challenge,NAPF,IPF,Yes,Yes
1327,2019-08-06,Costa Rica,,San Jose,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1328,1989-05-06,Canada,BC,Vancouver,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1329,2015-03-08,USA,OH,Columbus,Titan Pro Bench,NAPF,IPF,Yes,Yes
1330,2018-08-01,Mexico,,Mexico City,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1331,2003-03-01,USA,PA,King of Prussia,North American Cup,NAPF,IPF,Yes,Yes
1332,2014-03-02,USA,OH,Columbus,Rogue Pro American,NAPF,IPF,Yes,Yes
1333,2017-03-04,USA,OH,Columbus,Arnold Grand Prix,NAPF,IPF,Yes,Yes
1334,2011-07-07,USA,FL,Miami,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1335,2007-06-20,Guatemala,,Guatemala City,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1336,2014-03-02,USA,OH,Columbus,Titan Pro Bench Bash,NAPF,IPF,Yes,Yes
1337,2024-08-04,USA,AZ,Scottsdale,21st Annual North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1338,2009-05-16,US Virgin Islands,,Charlotte Amalie,Caribbean Islands Powerlifting Championships,NAPF,IPF,Yes,Yes
1339,2005-06-18,USA,FL,Miami,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1340,2014-03-01,USA,OH,Columbus,GNC Pro Deadlift,NAPF,IPF,Yes,Yes
1341,2023-10-20,Mexico,,Mexico City,North American Regional Bench Press Championships,NAPF,IPF,Yes,Yes
1342,2014-07-09,US Virgin Islands,,St. Croix,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1343,2015-11-20,Puerto Rico,,Ponce,North American Bench Press Championships,NAPF,IPF,Yes,Yes
1344,1979-05-26,Canada,ON,Hamilton,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1345,2006-06-15,Puerto Rico,,Dorado,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1346,2016-10-27,Costa Rica,,San Jose,Central American Sub-Juniors & Juniors Powerlifting Championships,NAPF,IPF,Yes,Yes
1347,2016-08-15,US Virgin Islands,,St Croix,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1348,2010-08-04,Puerto Rico,,Aguadilla,Central American and Caribbean Powerlifting Championships,NAPF,IPF,Yes,Yes
1349,2008-03-04,USA,OH,Columbus,Arnold International Pro Deadlift,NAPF,IPF,Yes,Yes
1350,2021-08-17,USA,FL,Orlando,Pan-American Championships,NAPF,IPF,Yes,Yes
1351,2011-03-26,Cayman Islands,,Georgetown,Caribbean Islands Powerlifting Championships,NAPF,IPF,Yes,Yes
1352,1993-09-17,USA,MD,Rockville,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1353,2006-04-19,USA,FL,Miami,Pan-American Masters Bench Press Championships,NAPF,IPF,Yes,Yes
1354,2011-10-08,USA,FL,Miami,North American Bench Press Championships,NAPF,IPF,Yes,Yes
1355,2019-10-25,Panama,,Panama City,North American Regional Bench Press Championships,NAPF,IPF,Yes,Yes
1356,2008-06-18,Aruba,,Oranjestad,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1357,2017-03-05,USA,OH,Columbus,Arnold - Titan Pro Bench Bash,NAPF,IPF,Yes,Yes
1358,2008-09-26,Costa Rica,,Cartago,Pan-American Bench Press Championships,NAPF,IPF,Yes,Yes
1359,1975-04-18,Puerto Rico,,Aguadilla,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1360,2021-10-16,Costa Rica,,San Jose,8th Annual Pan-American Regional Bench Press Championships,NAPF,IPF,Yes,Yes
1361,2015-03-06,USA,OH,Columbus,Arnold - Raw Challenge,NAPF,IPF,Yes,Yes
1362,2018-10-25,Costa Rica,,San Jose,Pan American Bench Press Championships,NAPF,IPF,Yes,Yes
1363,2009-03-08,USA,OH,Columbus,Titan Pro Bench Bash,NAPF,IPF,Yes,Yes
1364,2005-11-09,USA,FL,Miami,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1365,2013-03-03,USA,OH,Columbus,GNC Pro Deadlift,NAPF,IPF,Yes,Yes
1366,2013-03-03,USA,OH,Columbus,Titan Pro Bench Bash,NAPF,IPF,Yes,Yes
1367,2017-03-04,USA,OH,Columbus,Arnold SSP Nutrition Pro Raw Bench,NAPF,IPF,Yes,Yes
1368,2016-03-05,USA,OH,Columbus,Arnolds SSP Nutrition Pro Raw Bench,NAPF,IPF,Yes,Yes
1369,2012-03-30,Cayman Islands,,Charlotte Amalie,Caribbean Islands Powerlifting Championships,NAPF,IPF,Yes,Yes
1370,2012-07-23,Cayman Islands,,George Town,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1371,2011-03-05,USA,OH,Columbus,Brown's Gym Pro Invitational,NAPF,IPF,Yes,Yes
1372,1976-04-15,Venezuela,,Valencia,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1373,2013-11-24,USA,FL,Miami,North American Bench Press Championships,NAPF,IPF,Yes,Yes
1374,2010-03-22,Guyana,,Georgetown,Caribbean Islands Powerlifting Championships,NAPF,IPF,Yes,Yes
1375,2016-03-05,USA,OH,Columbus,Arnolds StartingStrength.com Pro Raw Challenge,NAPF,IPF,Yes,Yes
1376,2016-03-06,USA,OH,Columbus,Arnolds Slingshot Pro Deadlift,NAPF,IPF,Yes,Yes
1377,2014-03-02,USA,OH,Columbus,SSP Nutrition Raw Bench Press,NAPF,IPF,Yes,Yes
1378,2018-03-03,USA,OH,Columbus,The Arnold Grand Prix by SBD,NAPF,IPF,Yes,Yes
1379,2017-10-25,Canada,ON,Toronto,North American Bench Press Championships,NAPF,IPF,Yes,Yes
1380,2010-01-01,El Salvador,,San Salvador,William Hernandez International Championships,NAPF,IPF,Yes,Yes
1381,2025-10-23,Panama,,,Bench Press Championships,NAPF,IPF,Yes,Yes
1382,2013-07-01,USA,FL,Orlando,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1383,2017-03-03,USA,OH,Columbus,Arnold A7 Bar Grip Pro Raw Challenge,NAPF,IPF,Yes,Yes
1384,2010-03-06,USA,OH,Columbus,Quest Pro Invitational,NAPF,IPF,Yes,Yes
1385,2018-03-03,USA,OH,Columbus,The Arnold SSP Nutrition Pro Raw Bench,NAPF,IPF,Yes,Yes
1386,2025-07-27,Cayman Islands,,George Town,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1387,2015-03-06,USA,OH,Columbus,SSP Raw Bench Bress,NAPF,IPF,Yes,Yes
1388,2013-03-02,USA,OH,Columbus,Pro American,NAPF,IPF,Yes,Yes
